,item_id,title,season,gender,brand,product,tag,price,likes,date
0,1854456,에어리핏 슬릿 원피스_퍼플헤더_(AKPOP-15LVD),2021S/S,여,ANDAR,AKPOP-15LVD,"['트레이닝복', '운동복', '요가복', '애슬레저룩', '애슬레저', '필라테스복', '운동하의']",35000,0,2021-03-24
1,1854413,에어리핏 슬릿 원피스_오프화이트_(AKPOP-15WHT),2021S/S,여,ANDAR,AKPOP-15WHT,"['트레이닝복', '운동복', '요가복', '애슬레저룩', '애슬레저', '필라테스복', '운동하의']",35000,0,2021-03-24
2,1854457,에어리핏 슬릿 원피스_블룸핑크_(AKPOP-15LPK),2021S/S,여,ANDAR,AKPOP-15LPK,"['트레이닝복', '운동복', '요가복', '애슬레저룩', '애슬레저', '필라테스복', '운동하의']",35000,0,2021-03-24
3,1854414,에어리핏 슬릿 원피스_랍스타핑크_(AKPOP-15PNK),2021S/S,여,ANDAR,AKPOP-15PNK,"['트레이닝복', '운동복', '요가복', '애슬레저룩', '애슬레저', '필라테스복', '운동하의']",35000,0,2021-03-24
4,1854458,에어리핏 슬릿 원피스_오이스터차콜_(AKPOP-15CHA),2021S/S,여,ANDAR,AKPOP-15CHA,"['트레이닝복', '운동복', '요가복', '애슬레저룩', '애슬레저', '필라테스복', '운동하의']",35000,0,2021-03-24
5,1854415,에어리핏 슬릿 원피스_딥위스_(AKPOP-15NAV),2021S/S,여,ANDAR,AKPOP-15NAV,"['트레이닝복', '운동복', '요가복', '애슬레저룩', '애슬레저', '필라테스복', '운동하의']",35000,0,2021-03-24
6,1854459,에어리핏 슬릿 원피스_메티오블랙_(AKPOP-15BLK),2021S/S,여,ANDAR,AKPOP-15BLK,"['트레이닝복', '운동복', '요가복', '애슬레저룩', '애슬레저', '필라테스복', '운동하의']",35000,0,2021-03-24
7,1854439,에어리핏 슬릿 원피스_아니스옐로우_(AKPOP-15LYW),2021S/S,여,ANDAR,AKPOP-15LYW,"['트레이닝복', '운동복', '요가복', '애슬레저룩', '애슬레저', '필라테스복', '운동하의']",35000,0,2021-03-24
8,1854239,엠마 트위드 체크 드레스_블랙Emma Tweed Check Dress_Black,2021S/S,여,JUDE,/,"['여성원피스', '추천원피스', '캐주얼원피스', '여자원피스', '봄원피스', '미니원피스']",170000,0,2021-03-24
9,1854102,엠마 트위드 체크 드레스_아이보리Emma Tweed Check Dress_Ivory,2021S/S,여,JUDE,/,"['캐주얼원피스', '드레스', '봄원피스', '미니원피스', '원피스', '트위드', '트위드원피스']",170000,0,2021-03-24
10,1845518,SIDE SLIT TUBE TOP DRESS [BLACK],2021S/S,여,BADEE,BD21S358BK,[],42000,0,2021-03-24
11,1853057,CHECK SHIRT ONEPIECE / PINK,2021S/S,여,ZEROSTREET,ZIMFOO0040PK00F,"['여성원피스', '미니원피스', '봄원피스', '여자원피스', '캐주얼원피스']",149000,0,2021-03-24
12,1853351,트위드 숏츠 점프수트_블루TWEED SHORTS JUMPSUIT_BLUE,2021S/S,여,VEM.VER,VV21SPOP02BL,[],148000,0,2021-03-24
13,1845520,SIDE SLIT TUBE TOP DRESS [WHITE],2021S/S,여,BADEE,BD21S358WH,[],42000,0,2021-03-24
14,1845527,NEWSPAPER PRINTED MINI DRESS [PINK],2021S/S,여,BADEE,BD21S301PK,[],59000,0,2021-03-24
15,1853414,리본 타이 플레어 원피스_플라워프린트RIBBON TIED FLARE ONEPIECE_FLOWER PRINT,2021S/S,여,VEM.VER,VV21SPOP09PK,[],189000,0,2021-03-24
16,1853418,리본 타이 플레어 원피스_민트RIBBON TIED FLARE ONEPIECE_MINT,2021S/S,여,VEM.VER,VV21SPOP09MT,[],189000,0,2021-03-24
17,1853357,3/31 배송 플리츠 디테일 원피스_스카이블루PLEATS DETAIL ONEPIECE_SKY BLUE,2021S/S,여,VEM.VER,VV21SPOP03BL,[],168000,0,2021-03-24
18,1853347,테일러드 플레어 원피스_옐로우TAILORED FLARE ONEPIECE_YELLOW,2021S/S,여,VEM.VER,VV21SPOP01YL,[],158000,0,2021-03-24
19,1845531,NEWSPAPER PRINTED MINI DRESS [WHITE],2021S/S,여,BADEE,BD21S301WH,[],59000,0,2021-03-24
20,1853367,헨리넥 스트링 원피스_블루HENRY NECK STRING ONEPIEC_BLUE,2021S/S,여,VEM.VER,VV21SPOP04BL,[],158000,0,2021-03-24
21,1853349,테일러드 플레어 원피스_블루TAILORED FLARE ONEPIECE_BLUE,2021S/S,여,VEM.VER,VV21SPOP01BL,[],158000,0,2021-03-24
22,1853373,헨리넥 스트링 원피스_크림HENRY NECK STRING ONEPIEC_CREAM,2021S/S,여,VEM.VER,VV21SPOP04IV,[],158000,0,2021-03-24
23,1845526,NEWSPAPER PRINTED MINI DRESS [BLACK],2021S/S,여,BADEE,BD21S301BK,[],59000,0,2021-03-24
24,1844408,button denim mini onepiece (mint),2021S/S,여,LE,991289,"['캐주얼원피스', '추천원피스', '미니드레스', '데일리룩', '여자원피스', '여성원피스', '원피스']",174000,0,2021-03-24
25,1844415,button denim mini onepiece (beige),2021S/S,여,LE,991293,"['여성원피스', '미니드레스', '미니원피스', '봄원피스', '데일리룩', '여자원피스', '캐주얼원피스']",174000,0,2021-03-24
26,1841603,코튼 오버사이즈핏 뱃지 티 원피스 (T32B1WOP62TWT1LT3)TOMMY JEANS,2021S/S,여,TOMMY,/,"['JEANS', '코튼', '오버사이즈핏', '뱃지', '티', '원피스', 'T32B1WOP62TWT1']",115000,0,2021-03-24
27,1841600,코튼 오버사이즈핏 뱃지 티 원피스 (T32B1WOP62TWT1YBR)TOMMY JEANS,2021S/S,여,TOMMY,/,"['JEANS', '코튼', '오버사이즈핏', '뱃지', '티', '원피스', 'T32B1WOP62TWT1']",115000,0,2021-03-24
28,1841606,코튼 오버사이즈핏 뱃지 티 원피스 (T32B1WOP62TWT1BDS)TOMMY JEANS,2021S/S,여,TOMMY,/,"['JEANS', '코튼', '오버사이즈핏', '뱃지', '티', '원피스', 'T32B1WOP62TWT1']",115000,0,2021-03-24
29,1836544,코튼 로고 디노 저지 원피스 (PW2B3TOP019WBK),2021S/S,여,SJYP,PW2B3TOP019WBK,"['코튼로고디노저지원피스', 'PW2B3TOP019W', 'PW2B3TOP019WBK']",239000,0,2021-03-24
30,1840706,ZERO OFF SHOULDER ONEPIECE / NAVY,2021S/S,여,ZEROSTREET,ZIMFOO0030NV00F,"['원피스', '여성원피스', '추천원피스', '미니원피스', '캐주얼원피스', '맨투맨원피스']",79000,0,2021-03-24
31,1842315,벨티드 워크웨어 데님 원피스 (T32B0WOP30TWT21BK)TOMMY JEANS,2021S/S,여,TOMMY,/,"['벨티드워크웨어데님원피스', 'T32B0WOP30TWT21BK']",195000,0,2021-03-24
32,1832330,Rose Print Balloon Dress Gray/Mauve,2021S/S,여,SCULPTOR,SC21S304GY,[],82000,0,2021-03-24
33,1832331,Rose Print Balloon Dress Black/Brown,2021S/S,여,SCULPTOR,SC21S304BK,[],82000,0,2021-03-24
34,1839906,yul tweed opc skyblue,2021S/S,여,OUTX.O,xo21opc01,[],103000,0,2021-03-24
35,1836524,코튼 로고 디노 저지 원피스 (PW2B3TOP019WWT),2021S/S,여,SJYP,PW2B3TOP019WWT,"['코튼로고디노저지원피스', 'PW2B3TOP019W', 'PW2B3TOP019WWT']",239000,0,2021-03-24
36,1839879,flower scaf opc red,2021S/S,여,OUTX.O,xo21opc01,[],97000,0,2021-03-24
37,1838129,리넨혼방 벨티드 반팔 셔츠 원피스 (T32B3WOP47TWT2C87)TOMMY JEANS,2021S/S,여,TOMMY,/,['리넨혼방벨티드반팔셔츠원피스'],185000,0,2021-03-24
38,1839926,yul tweed opc ivory,2021S/S,여,OUTX.O,xo21opc01,[],103000,0,2021-03-24
39,1834198,그래픽 반팔 원피스 (T32B1WOP65TWT1BDS)TOMMY JEANS,2021S/S,여,TOMMY,/,"['그래픽반팔원피스', 'T32B1WOP65TWT1', 'T32B1WOP65TWT1BDS', '원']",115000,0,2021-03-24
40,1838131,리넨혼방 벨티드 반팔 셔츠 원피스 (T32B3WOP47TWT2AA8)TOMMY JEANS,2021S/S,여,TOMMY,/,"['리넨혼방벨티드반필셔츠원피스', 'T32B3WOP47TWT2AA8']",185000,0,2021-03-24
41,1839807,flower scaf opc yellow,2021S/S,여,OUTX.O,xo21opc01,[],97000,0,2021-03-24
42,1838579,우먼스 에슬레져슬림핏 원피스 (QM222OOP53)우먼스 에슬레져슬림핏 원피스,2021S/S,여,LECOQ,QM222OOP53,"['LECOQSPORTIF', 'ONEPIECE', '르']",79000,0,2021-03-24
